Route,Segment,Date,TripStartTime,Scheduled Running Time,Actual Running Time
"        50 - Route 50",btwrsh - dantre,12/01/2021 12:00 AM,07:20:00,960,811
"        50 - Route 50",btwrsh - dantre,12/10/2021 12:00 AM,07:20:00,960,863
"        50 - Route 50",btwrsh - dantre,12/17/2021 12:00 AM,07:20:00,960,952
"        50 - Route 50",btwrsh - dantre,12/23/2021 12:00 AM,07:20:00,960,940
"        50 - Route 50",btwrsh - dantre,01/10/2022 12:00 AM,07:20:00,960,806
"        50 - Route 50",btwrsh - dantre,01/11/2022 12:00 AM,07:20:00,960,770
"        50 - Route 50",btwrsh - dantre,01/12/2022 12:00 AM,07:20:00,960,923
"        50 - Route 50",btwrsh - dantre,01/13/2022 12:00 AM,07:20:00,960,855
"        50 - Route 50",btwrsh - dantre,01/17/2022 12:00 AM,07:20:00,960,854
"        50 - Route 50",btwrsh - dantre,01/18/2022 12:00 AM,07:20:00,960,853
"        50 - Route 50",btwrsh - dantre,02/07/2022 12:00 AM,07:20:00,960,836
"        50 - Route 50",btwrsh - dantre,02/14/2022 12:00 AM,07:20:00,960,823
"        50 - Route 50",bearid - sanout,02/03/2022 12:00 AM,07:20:00,420,294
"        50 - Route 50",bearid - sanout,03/05/2022 12:00 AM,07:20:00,420,383
"        50 - Route 50",bearid - sanout,03/10/2022 12:00 AM,07:20:00,420,236
"        50 - Route 50",bearid - sanout,03/12/2022 12:00 AM,07:20:00,420,254
"        50 - Route 50",btwrsh - dantre,02/22/2022 12:00 AM,07:20:00,960,"1,123"
"        50 - Route 50",btwrsh - dantre,02/28/2022 12:00 AM,07:20:00,960,"1,024"
"        50 - Route 50",btwrsh - dantre,03/03/2022 12:00 AM,07:20:00,960,867
"        50 - Route 50",btwrsh - dantre,03/12/2022 12:00 AM,07:20:00,960,806
"        50 - Route 50",btwrsh - dantre,03/17/2022 12:00 AM,07:20:00,960,"1,010"
"        50 - Route 50",btwrsh - dantre,03/19/2022 12:00 AM,07:20:00,960,767
"        50 - Route 50",btwrsh - dantre,12/18/2021 12:00 AM,07:20:00,960,683
"        50 - Route 50",dantre - rsw,02/23/2022 12:00 AM,07:20:00,540,516
"        50 - Route 50",dantre - rsw,03/07/2022 12:00 AM,07:20:00,540,565
"        50 - Route 50",dantre - rsw,03/15/2022 12:00 AM,07:20:00,540,528
"        50 - Route 50",dantre - rsw,03/18/2022 12:00 AM,07:20:00,540,496
"        50 - Route 50",dantre - rsw,03/22/2022 12:00 AM,07:20:00,540,527
"        50 - Route 50",dantre - rsw,03/26/2022 12:00 AM,07:20:00,540,523
"        50 - Route 50",dantre - rsw,03/29/2022 12:00 AM,07:20:00,540,520
"        50 - Route 50",dantre - rsw,04/01/2022 12:00 AM,07:20:00,540,572
"        50 - Route 50",heapar - winsum,12/03/2021 12:00 AM,07:20:00,300,133
"        50 - Route 50",bearid - sanout,03/26/2022 12:00 AM,07:20:00,420,348
"        50 - Route 50",bearid - sanout,03/29/2022 12:00 AM,07:20:00,420,284
"        50 - Route 50",btwrsh - dantre,12/06/2021 12:00 AM,07:20:00,960,810
"        50 - Route 50",btwrsh - dantre,12/07/2021 12:00 AM,07:20:00,960,693
"        50 - Route 50",btwrsh - dantre,12/16/2021 12:00 AM,07:20:00,960,957
"        50 - Route 50",btwrsh - dantre,12/21/2021 12:00 AM,07:20:00,960,769
"        50 - Route 50",btwrsh - dantre,12/22/2021 12:00 AM,07:20:00,960,797
"        50 - Route 50",btwrsh - dantre,12/27/2021 12:00 AM,07:20:00,960,786
"        50 - Route 50",btwrsh - dantre,12/28/2021 12:00 AM,07:20:00,960,611
"        50 - Route 50",btwrsh - dantre,01/26/2022 12:00 AM,07:20:00,960,846
"        50 - Route 50",btwrsh - dantre,02/02/2022 12:00 AM,07:20:00,960,999
"        50 - Route 50",btwrsh - dantre,02/15/2022 12:00 AM,07:20:00,960,829
"        50 - Route 50",btwrsh - dantre,02/19/2022 12:00 AM,07:20:00,960,732
"        50 - Route 50",btwrsh - dantre,03/10/2022 12:00 AM,07:20:00,960,812
"        50 - Route 50",btwrsh - dantre,03/11/2022 12:00 AM,07:20:00,960,808
"        50 - Route 50",btwrsh - dantre,03/15/2022 12:00 AM,07:20:00,960,"1,042"
"        50 - Route 50",btwrsh - dantre,03/22/2022 12:00 AM,07:20:00,960,823
"        50 - Route 50",btwrsh - dantre,03/23/2022 12:00 AM,07:20:00,960,793
"        50 - Route 50",bearid - sanout,03/23/2022 12:00 AM,07:20:00,420,331
"        50 - Route 50",bearid - sanout,03/25/2022 12:00 AM,07:20:00,420,268
"        50 - Route 50",bearid - sanout,04/01/2022 12:00 AM,07:20:00,420,287
"        50 - Route 50",btwrsh - dantre,12/11/2021 12:00 AM,07:20:00,960,762
"        50 - Route 50",btwrsh - dantre,12/13/2021 12:00 AM,07:20:00,960,722
"        50 - Route 50",btwrsh - dantre,12/24/2021 12:00 AM,07:20:00,960,679
"        50 - Route 50",btwrsh - dantre,12/30/2021 12:00 AM,07:20:00,960,830
"        50 - Route 50",dantre - rsw,12/06/2021 12:00 AM,07:20:00,540,591
"        50 - Route 50",dantre - rsw,12/08/2021 12:00 AM,07:20:00,540,531
"        50 - Route 50",dantre - rsw,12/09/2021 12:00 AM,07:20:00,540,527
"        50 - Route 50",dantre - rsw,12/16/2021 12:00 AM,07:20:00,540,610
"        50 - Route 50",dantre - rsw,12/29/2021 12:00 AM,07:20:00,540,507
"        50 - Route 50",dantre - rsw,01/14/2022 12:00 AM,07:20:00,540,555
"        50 - Route 50",dantre - rsw,01/24/2022 12:00 AM,07:20:00,540,519
"        50 - Route 50",heapar - winsum,01/20/2022 12:00 AM,07:20:00,300,233
"        50 - Route 50",heapar - winsum,02/17/2022 12:00 AM,07:20:00,300,321
"        50 - Route 50",heapar - winsum,01/13/2022 12:00 AM,07:20:00,300,247
"        50 - Route 50",heapar - winsum,01/18/2022 12:00 AM,07:20:00,300,268
"        50 - Route 50",heapar - winsum,03/05/2022 12:00 AM,07:20:00,300,155
"        50 - Route 50",heapar - winsum,03/09/2022 12:00 AM,07:20:00,300,214
"        50 - Route 50",heapar - winsum,03/12/2022 12:00 AM,07:20:00,300,275
"        50 - Route 50",heapar - winsum,03/30/2022 12:00 AM,07:20:00,300,254
"        50 - Route 50",sanout - heapar,12/14/2021 12:00 AM,07:20:00,840,807
"        50 - Route 50",sanout - heapar,12/18/2021 12:00 AM,07:20:00,840,562
"        50 - Route 50",sanout - heapar,12/11/2021 12:00 AM,07:20:00,840,837
"        50 - Route 50",sanout - heapar,12/27/2021 12:00 AM,07:20:00,840,737
"        50 - Route 50",sanout - heapar,01/04/2022 12:00 AM,07:20:00,840,696
"        50 - Route 50",sanout - heapar,01/10/2022 12:00 AM,07:20:00,840,870
"        50 - Route 50",sanout - heapar,01/24/2022 12:00 AM,07:20:00,840,702
"        50 - Route 50",sanout - heapar,02/04/2022 12:00 AM,07:20:00,840,842
"        50 - Route 50",sanout - heapar,02/05/2022 12:00 AM,07:20:00,840,780
"        50 - Route 50",sanout - heapar,12/31/2021 12:00 AM,07:20:00,840,791
"        50 - Route 50",sanout - heapar,01/03/2022 12:00 AM,07:20:00,840,788
"        50 - Route 50",sanout - heapar,01/14/2022 12:00 AM,07:20:00,840,902
"        50 - Route 50",sanout - heapar,01/31/2022 12:00 AM,07:20:00,840,760
"        50 - Route 50",sanout - heapar,02/01/2022 12:00 AM,07:20:00,840,791
"        50 - Route 50",sanout - heapar,02/03/2022 12:00 AM,07:20:00,840,879
"        50 - Route 50",sanout - heapar,02/08/2022 12:00 AM,07:20:00,840,816
"        50 - Route 50",sanout - heapar,02/21/2022 12:00 AM,07:20:00,840,742
"        50 - Route 50",dantre - rsw,02/12/2022 12:00 AM,07:20:00,540,555
"        50 - Route 50",dantre - rsw,02/24/2022 12:00 AM,07:20:00,540,514
"        50 - Route 50",dantre - rsw,02/26/2022 12:00 AM,07:20:00,540,541
"        50 - Route 50",dantre - rsw,03/03/2022 12:00 AM,07:20:00,540,536
"        50 - Route 50",dantre - rsw,03/24/2022 12:00 AM,07:20:00,540,582
"        50 - Route 50",btwrsh - dantre,01/15/2022 12:00 AM,07:20:00,960,631
"        50 - Route 50",btwrsh - dantre,02/18/2022 12:00 AM,07:20:00,960,995
"        50 - Route 50",dantre - rsw,12/03/2021 12:00 AM,07:20:00,540,596
"        50 - Route 50",dantre - rsw,12/07/2021 12:00 AM,07:20:00,540,557
"        50 - Route 50",dantre - rsw,12/15/2021 12:00 AM,07:20:00,540,584
"        50 - Route 50",dantre - rsw,12/20/2021 12:00 AM,07:20:00,540,518
"        50 - Route 50",dantre - rsw,01/18/2022 12:00 AM,07:20:00,540,605
"        50 - Route 50",dantre - rsw,01/20/2022 12:00 AM,07:20:00,540,606
"        50 - Route 50",dantre - rsw,01/21/2022 12:00 AM,07:20:00,540,512
"        50 - Route 50",btwrsh - dantre,03/09/2022 12:00 AM,07:20:00,960,999
"        50 - Route 50",dantre - rsw,12/10/2021 12:00 AM,07:20:00,540,574
"        50 - Route 50",dantre - rsw,12/21/2021 12:00 AM,07:20:00,540,534
"        50 - Route 50",dantre - rsw,12/24/2021 12:00 AM,07:20:00,540,560
"        50 - Route 50",dantre - rsw,01/04/2022 12:00 AM,07:20:00,540,552
"        50 - Route 50",sanout - heapar,02/28/2022 12:00 AM,07:20:00,840,848
"        50 - Route 50",sanout - heapar,03/04/2022 12:00 AM,07:20:00,840,754
"        50 - Route 50",sanout - heapar,03/09/2022 12:00 AM,07:20:00,840,787
"        50 - Route 50",winsum - btwrsh,12/01/2021 12:00 AM,07:20:00,900,918
"        50 - Route 50",bearid - sanout,03/16/2022 12:00 AM,07:20:00,420,342
"        50 - Route 50",bearid - sanout,03/17/2022 12:00 AM,07:20:00,420,286
"        50 - Route 50",bearid - sanout,03/19/2022 12:00 AM,07:20:00,420,310
"        50 - Route 50",bearid - sanout,03/21/2022 12:00 AM,07:20:00,420,392
"        50 - Route 50",btwrsh - dantre,12/15/2021 12:00 AM,07:20:00,960,"1,000"
"        50 - Route 50",sanout - heapar,02/17/2022 12:00 AM,07:20:00,840,803
"        50 - Route 50",sanout - heapar,03/08/2022 12:00 AM,07:20:00,840,775
"        50 - Route 50",sanout - heapar,03/17/2022 12:00 AM,07:20:00,840,743
"        50 - Route 50",sanout - heapar,03/19/2022 12:00 AM,07:20:00,840,773
"        50 - Route 50",sanout - heapar,03/23/2022 12:00 AM,07:20:00,840,795
"        50 - Route 50",heapar - winsum,12/24/2021 12:00 AM,07:20:00,300,224
"        50 - Route 50",heapar - winsum,01/08/2022 12:00 AM,07:20:00,300,270
"        50 - Route 50",heapar - winsum,01/28/2022 12:00 AM,07:20:00,300,282
"        50 - Route 50",dantre - rsw,01/11/2022 12:00 AM,07:20:00,540,481
"        50 - Route 50",dantre - rsw,01/25/2022 12:00 AM,07:20:00,540,534
"        50 - Route 50",dantre - rsw,02/14/2022 12:00 AM,07:20:00,540,543
"        50 - Route 50",dantre - rsw,02/17/2022 12:00 AM,07:20:00,540,479
"        50 - Route 50",dantre - rsw,02/25/2022 12:00 AM,07:20:00,540,532
"        50 - Route 50",btwrsh - dantre,01/08/2022 12:00 AM,07:20:00,960,767
"        50 - Route 50",btwrsh - dantre,01/19/2022 12:00 AM,07:20:00,960,959
"        50 - Route 50",btwrsh - dantre,01/21/2022 12:00 AM,07:20:00,960,931
"        50 - Route 50",btwrsh - dantre,01/24/2022 12:00 AM,07:20:00,960,"1,018"
"        50 - Route 50",btwrsh - dantre,02/08/2022 12:00 AM,07:20:00,960,788
"        50 - Route 50",btwrsh - dantre,02/11/2022 12:00 AM,07:20:00,960,788
"        50 - Route 50",dantre - rsw,03/12/2022 12:00 AM,07:20:00,540,540
"        50 - Route 50",dantre - rsw,03/19/2022 12:00 AM,07:20:00,540,507
"        50 - Route 50",dantre - rsw,03/23/2022 12:00 AM,07:20:00,540,538
"        50 - Route 50",heapar - winsum,12/01/2021 12:00 AM,07:20:00,300,170
"        50 - Route 50",heapar - winsum,12/08/2021 12:00 AM,07:20:00,300,250
"        50 - Route 50",heapar - winsum,12/11/2021 12:00 AM,07:20:00,300,134
"        50 - Route 50",dantre - rsw,01/29/2022 12:00 AM,07:20:00,540,475
"        50 - Route 50",dantre - rsw,02/04/2022 12:00 AM,07:20:00,540,527
"        50 - Route 50",dantre - rsw,02/28/2022 12:00 AM,07:20:00,540,532
"        50 - Route 50",dantre - rsw,03/08/2022 12:00 AM,07:20:00,540,498
"        50 - Route 50",dantre - rsw,03/25/2022 12:00 AM,07:20:00,540,481
"        50 - Route 50",btwrsh - dantre,12/31/2021 12:00 AM,07:20:00,960,702
"        50 - Route 50",btwrsh - dantre,01/04/2022 12:00 AM,07:20:00,960,817
"        50 - Route 50",btwrsh - dantre,01/29/2022 12:00 AM,07:20:00,960,667
"        50 - Route 50",btwrsh - dantre,02/10/2022 12:00 AM,07:20:00,960,844
"        50 - Route 50",btwrsh - dantre,02/17/2022 12:00 AM,07:20:00,960,808
"        50 - Route 50",btwrsh - dantre,02/24/2022 12:00 AM,07:20:00,960,"1,019"
"        50 - Route 50",btwrsh - dantre,02/25/2022 12:00 AM,07:20:00,960,986
"        50 - Route 50",btwrsh - dantre,03/07/2022 12:00 AM,07:20:00,960,770
"        50 - Route 50",btwrsh - dantre,03/08/2022 12:00 AM,07:20:00,960,975
"        50 - Route 50",btwrsh - dantre,03/18/2022 12:00 AM,07:20:00,960,846
"        50 - Route 50",btwrsh - dantre,04/01/2022 12:00 AM,07:20:00,960,980
"        50 - Route 50",winsum - btwrsh,12/17/2021 12:00 AM,07:20:00,900,806
"        50 - Route 50",winsum - btwrsh,01/08/2022 12:00 AM,07:20:00,900,903
"        50 - Route 50",winsum - btwrsh,02/12/2022 12:00 AM,07:20:00,900,935
"        50 - Route 50",heapar - winsum,12/17/2021 12:00 AM,07:20:00,300,308
"        50 - Route 50",heapar - winsum,02/02/2022 12:00 AM,07:20:00,300,168
"        50 - Route 50",heapar - winsum,02/12/2022 12:00 AM,07:20:00,300,193
"        50 - Route 50",heapar - winsum,02/14/2022 12:00 AM,07:20:00,300,162
"        50 - Route 50",dantre - rsw,12/11/2021 12:00 AM,07:20:00,540,540
"        50 - Route 50",dantre - rsw,12/13/2021 12:00 AM,07:20:00,540,602
"        50 - Route 50",dantre - rsw,12/31/2021 12:00 AM,07:20:00,540,607
"        50 - Route 50",dantre - rsw,01/08/2022 12:00 AM,07:20:00,540,544
"        50 - Route 50",dantre - rsw,01/27/2022 12:00 AM,07:20:00,540,557
"        50 - Route 50",heapar - winsum,03/01/2022 12:00 AM,07:20:00,300,250
"        50 - Route 50",heapar - winsum,03/07/2022 12:00 AM,07:20:00,300,244
"        50 - Route 50",heapar - winsum,03/21/2022 12:00 AM,07:20:00,300,259
"        50 - Route 50",heapar - winsum,03/23/2022 12:00 AM,07:20:00,300,228
"        50 - Route 50",heapar - winsum,01/15/2022 12:00 AM,07:20:00,300,140
"        50 - Route 50",heapar - winsum,01/27/2022 12:00 AM,07:20:00,300,128
"        50 - Route 50",winsum - btwrsh,03/01/2022 12:00 AM,07:20:00,900,854
"        50 - Route 50",winsum - btwrsh,04/02/2022 12:00 AM,07:20:00,900,796
"        50 - Route 50",heapar - winsum,03/03/2022 12:00 AM,07:20:00,300,264
"        50 - Route 50",heapar - winsum,03/29/2022 12:00 AM,07:20:00,300,206
"        50 - Route 50",sanout - heapar,12/01/2021 12:00 AM,07:20:00,840,758
"        50 - Route 50",sanout - heapar,12/03/2021 12:00 AM,07:20:00,840,692
"        50 - Route 50",sanout - heapar,12/04/2021 12:00 AM,07:20:00,840,717
"        50 - Route 50",sanout - heapar,12/10/2021 12:00 AM,07:20:00,840,749
"        50 - Route 50",dantre - rsw,02/08/2022 12:00 AM,07:20:00,540,513
"        50 - Route 50",dantre - rsw,02/09/2022 12:00 AM,07:20:00,540,541
"        50 - Route 50",dantre - rsw,02/10/2022 12:00 AM,07:20:00,540,575
"        50 - Route 50",dantre - rsw,02/11/2022 12:00 AM,07:20:00,540,484
"        50 - Route 50",dantre - rsw,02/16/2022 12:00 AM,07:20:00,540,508
"        50 - Route 50",dantre - rsw,02/22/2022 12:00 AM,07:20:00,540,499
"        50 - Route 50",dantre - rsw,03/09/2022 12:00 AM,07:20:00,540,548
"        50 - Route 50",dantre - rsw,03/11/2022 12:00 AM,07:20:00,540,508
"        50 - Route 50",dantre - rsw,03/21/2022 12:00 AM,07:20:00,540,504
"        50 - Route 50",sanout - heapar,12/07/2021 12:00 AM,07:20:00,840,701
"        50 - Route 50",sanout - heapar,12/08/2021 12:00 AM,07:20:00,840,790
"        50 - Route 50",sanout - heapar,12/09/2021 12:00 AM,07:20:00,840,"1,088"
"        50 - Route 50",sanout - heapar,12/15/2021 12:00 AM,07:20:00,840,754
"        50 - Route 50",sanout - heapar,12/30/2021 12:00 AM,07:20:00,840,710
"        50 - Route 50",sanout - heapar,01/07/2022 12:00 AM,07:20:00,840,818
"        50 - Route 50",sanout - heapar,01/12/2022 12:00 AM,07:20:00,840,842
"        50 - Route 50",sanout - heapar,01/19/2022 12:00 AM,07:20:00,840,806
"        50 - Route 50",heapar - winsum,02/05/2022 12:00 AM,07:20:00,300,302
"        50 - Route 50",heapar - winsum,02/26/2022 12:00 AM,07:20:00,300,185
"        50 - Route 50",heapar - winsum,03/08/2022 12:00 AM,07:20:00,300,300
"        50 - Route 50",sanout - heapar,03/30/2022 12:00 AM,07:20:00,840,820
"        50 - Route 50",sanout - heapar,04/01/2022 12:00 AM,07:20:00,840,902
"        50 - Route 50",winsum - btwrsh,01/27/2022 12:00 AM,07:20:00,900,883
"        50 - Route 50",dantre - rsw,03/30/2022 12:00 AM,07:20:00,540,527
"        50 - Route 50",dantre - rsw,03/31/2022 12:00 AM,07:20:00,540,523
"        50 - Route 50",heapar - winsum,12/16/2021 12:00 AM,07:20:00,300,238
"        50 - Route 50",btwrsh - dantre,02/21/2022 12:00 AM,07:20:00,960,824
"        50 - Route 50",btwrsh - dantre,03/01/2022 12:00 AM,07:20:00,960,848
"        50 - Route 50",btwrsh - dantre,03/24/2022 12:00 AM,07:20:00,960,825
"        50 - Route 50",btwrsh - dantre,03/31/2022 12:00 AM,07:20:00,960,"1,094"
"        50 - Route 50",sanout - heapar,01/22/2022 12:00 AM,07:20:00,840,777
"        50 - Route 50",sanout - heapar,02/12/2022 12:00 AM,07:20:00,840,724
"        50 - Route 50",sanout - heapar,02/22/2022 12:00 AM,07:20:00,840,871
"        50 - Route 50",sanout - heapar,02/23/2022 12:00 AM,07:20:00,840,713
"        50 - Route 50",sanout - heapar,03/02/2022 12:00 AM,07:20:00,840,799
"        50 - Route 50",sanout - heapar,03/03/2022 12:00 AM,07:20:00,840,769
"        50 - Route 50",sanout - heapar,03/05/2022 12:00 AM,07:20:00,840,790
"        50 - Route 50",winsum - btwrsh,02/10/2022 12:00 AM,07:20:00,900,506
"        50 - Route 50",winsum - btwrsh,02/17/2022 12:00 AM,07:20:00,900,708
"        50 - Route 50",winsum - btwrsh,03/12/2022 12:00 AM,07:20:00,900,659
"        50 - Route 50",sanout - heapar,03/07/2022 12:00 AM,07:20:00,840,887
"        50 - Route 50",sanout - heapar,03/12/2022 12:00 AM,07:20:00,840,818
"        50 - Route 50",sanout - heapar,03/22/2022 12:00 AM,07:20:00,840,779
"        50 - Route 50",sanout - heapar,03/26/2022 12:00 AM,07:20:00,840,772
"        50 - Route 50",sanout - heapar,03/28/2022 12:00 AM,07:20:00,840,770
"        50 - Route 50",sanout - heapar,04/02/2022 12:00 AM,07:20:00,840,794
"        50 - Route 50",winsum - btwrsh,12/11/2021 12:00 AM,07:20:00,900,727
"        50 - Route 50",heapar - winsum,03/04/2022 12:00 AM,07:20:00,300,166
"        50 - Route 50",bearid - sanout,12/11/2021 12:00 AM,07:20:00,420,259
"        50 - Route 50",bearid - sanout,01/04/2022 12:00 AM,07:20:00,420,325
"        50 - Route 50",bearid - sanout,01/18/2022 12:00 AM,07:20:00,420,404
"        50 - Route 50",sanout - heapar,12/20/2021 12:00 AM,07:20:00,840,884
"        50 - Route 50",sanout - heapar,12/28/2021 12:00 AM,07:20:00,840,789
"        50 - Route 50",sanout - heapar,01/06/2022 12:00 AM,07:20:00,840,867
"        50 - Route 50",sanout - heapar,01/15/2022 12:00 AM,07:20:00,840,707
"        50 - Route 50",sanout - heapar,12/21/2021 12:00 AM,07:20:00,840,776
"        50 - Route 50",sanout - heapar,12/24/2021 12:00 AM,07:20:00,840,767
"        50 - Route 50",sanout - heapar,01/21/2022 12:00 AM,07:20:00,840,861
"        50 - Route 50",winsum - btwrsh,01/15/2022 12:00 AM,07:20:00,900,"1,180"
"        50 - Route 50",winsum - btwrsh,02/14/2022 12:00 AM,07:20:00,900,819
"        50 - Route 50",sanout - heapar,01/11/2022 12:00 AM,07:20:00,840,736
"        50 - Route 50",sanout - heapar,01/18/2022 12:00 AM,07:20:00,840,915
"        50 - Route 50",sanout - heapar,01/27/2022 12:00 AM,07:20:00,840,749
"        50 - Route 50",sanout - heapar,01/29/2022 12:00 AM,07:20:00,840,837
"        50 - Route 50",sanout - heapar,02/14/2022 12:00 AM,07:20:00,840,802
"        50 - Route 50",sanout - heapar,02/19/2022 12:00 AM,07:20:00,840,707
"        50 - Route 50",sanout - heapar,03/24/2022 12:00 AM,07:20:00,840,822
"        50 - Route 50",sanout - heapar,01/26/2022 12:00 AM,07:20:00,840,804
"        50 - Route 50",sanout - heapar,02/15/2022 12:00 AM,07:20:00,840,836
"        50 - Route 50",sanout - heapar,02/16/2022 12:00 AM,07:20:00,840,835
"        50 - Route 50",sanout - heapar,02/18/2022 12:00 AM,07:20:00,840,833
"        50 - Route 50",sanout - heapar,03/18/2022 12:00 AM,07:20:00,840,750
"        50 - Route 50",winsum - btwrsh,03/03/2022 12:00 AM,07:20:00,900,703
"        50 - Route 50",winsum - btwrsh,03/09/2022 12:00 AM,07:20:00,900,732
"        50 - Route 50",winsum - btwrsh,03/18/2022 12:00 AM,07:20:00,900,813
"        50 - Route 50",winsum - btwrsh,03/23/2022 12:00 AM,07:20:00,900,625
"        50 - Route 50",winsum - btwrsh,01/18/2022 12:00 AM,07:20:00,900,914
"        50 - Route 50",winsum - btwrsh,12/08/2021 12:00 AM,07:20:00,900,732
"        50 - Route 50",winsum - btwrsh,12/16/2021 12:00 AM,07:20:00,900,747
"        50 - Route 50",winsum - btwrsh,01/17/2022 12:00 AM,07:20:00,900,686
"        50 - Route 50",dantre - rsw,12/27/2021 12:00 AM,07:20:00,540,510
"        50 - Route 50",dantre - rsw,01/05/2022 12:00 AM,07:20:00,540,530
"        50 - Route 50",dantre - rsw,01/22/2022 12:00 AM,07:20:00,540,536
"        50 - Route 50",dantre - rsw,02/03/2022 12:00 AM,07:20:00,540,585
"        50 - Route 50",dantre - rsw,03/01/2022 12:00 AM,07:20:00,540,507
"        50 - Route 50",sanout - heapar,02/26/2022 12:00 AM,07:20:00,840,777
"        50 - Route 50",sanout - heapar,03/01/2022 12:00 AM,07:20:00,840,774
"        50 - Route 50",sanout - heapar,03/14/2022 12:00 AM,07:20:00,840,796
"        50 - Route 50",sanout - heapar,03/16/2022 12:00 AM,07:20:00,840,858
"        50 - Route 50",sanout - heapar,03/25/2022 12:00 AM,07:20:00,840,788
"        50 - Route 50",sanout - heapar,03/31/2022 12:00 AM,07:20:00,840,692
"        50 - Route 50",winsum - btwrsh,12/03/2021 12:00 AM,07:20:00,900,959
"        50 - Route 50",winsum - btwrsh,03/08/2022 12:00 AM,07:20:00,900,"1,019"
"        50 - Route 50",winsum - btwrsh,03/15/2022 12:00 AM,07:20:00,900,893
"        50 - Route 50",winsum - btwrsh,03/21/2022 12:00 AM,07:20:00,900,736
"        50 - Route 50",winsum - btwrsh,02/02/2022 12:00 AM,07:20:00,900,975
"        50 - Route 50",winsum - btwrsh,02/10/2022 12:00 AM,07:20:00,900,906
"        50 - Route 50",winsum - btwrsh,03/07/2022 12:00 AM,07:20:00,900,878
"        50 - Route 50",winsum - btwrsh,12/04/2021 12:00 AM,07:20:00,900,784
"        50 - Route 50",winsum - btwrsh,01/28/2022 12:00 AM,07:20:00,900,784
"        50 - Route 50",winsum - btwrsh,02/05/2022 12:00 AM,07:20:00,900,953
"        50 - Route 50",winsum - btwrsh,02/23/2022 12:00 AM,07:20:00,900,784
"        50 - Route 50",winsum - btwrsh,02/26/2022 12:00 AM,07:20:00,900,"1,051"
"        50 - Route 50",dantre - rsw,03/10/2022 12:00 AM,07:20:00,540,550
"        50 - Route 50",dantre - rsw,03/16/2022 12:00 AM,07:20:00,540,576
"        50 - Route 50",heapar - winsum,12/04/2021 12:00 AM,07:20:00,300,268
"        50 - Route 50",heapar - winsum,01/17/2022 12:00 AM,07:20:00,300,250
"        50 - Route 50",heapar - winsum,02/01/2022 12:00 AM,07:20:00,300,122
"        50 - Route 50",heapar - winsum,02/10/2022 12:00 AM,07:20:00,300,287
"        50 - Route 50",heapar - winsum,02/11/2022 12:00 AM,07:20:00,300,167
"        50 - Route 50",heapar - winsum,03/15/2022 12:00 AM,07:20:00,300,196
"        50 - Route 50",heapar - winsum,03/18/2022 12:00 AM,07:20:00,300,164
"        50 - Route 50",heapar - winsum,03/19/2022 12:00 AM,07:20:00,300,256
"        50 - Route 50",heapar - winsum,04/01/2022 12:00 AM,07:20:00,300,153
"        50 - Route 50",sanout - heapar,12/13/2021 12:00 AM,07:20:00,840,790
"        50 - Route 50",sanout - heapar,12/17/2021 12:00 AM,07:20:00,840,824
"        50 - Route 50",sanout - heapar,12/23/2021 12:00 AM,07:20:00,840,876
"        50 - Route 50",sanout - heapar,01/05/2022 12:00 AM,07:20:00,840,767
"        50 - Route 50",sanout - heapar,01/08/2022 12:00 AM,07:20:00,840,863
"        50 - Route 50",sanout - heapar,01/13/2022 12:00 AM,07:20:00,840,765
"        50 - Route 50",sanout - heapar,01/28/2022 12:00 AM,07:20:00,840,808
"        50 - Route 50",sanout - heapar,02/02/2022 12:00 AM,07:20:00,840,655
"        50 - Route 50",sanout - heapar,02/09/2022 12:00 AM,07:20:00,840,825
"        50 - Route 50",sanout - heapar,02/10/2022 12:00 AM,07:20:00,840,705
"        50 - Route 50",sanout - heapar,02/24/2022 12:00 AM,07:20:00,840,842
"        50 - Route 50",sanout - heapar,02/25/2022 12:00 AM,07:20:00,840,722
"        50 - Route 50",sanout - heapar,03/11/2022 12:00 AM,07:20:00,840,827
"        50 - Route 50",sanout - heapar,03/15/2022 12:00 AM,07:20:00,840,"1,003"
"        50 - Route 50",sanout - heapar,03/29/2022 12:00 AM,07:20:00,840,745
"        50 - Route 50",winsum - btwrsh,12/20/2021 12:00 AM,07:20:00,900,973
"        50 - Route 50",winsum - btwrsh,12/24/2021 12:00 AM,07:20:00,900,789
"        50 - Route 50",winsum - btwrsh,01/13/2022 12:00 AM,07:20:00,900,"1,036"
"        50 - Route 50",winsum - btwrsh,02/01/2022 12:00 AM,07:20:00,900,"1,023"
"        50 - Route 50",bearid - sanout,01/21/2022 12:00 AM,07:20:00,420,311
"        50 - Route 50",bearid - sanout,01/29/2022 12:00 AM,07:20:00,420,245
"        50 - Route 50",bearid - sanout,01/31/2022 12:00 AM,07:20:00,420,304
"        50 - Route 50",bearid - sanout,02/10/2022 12:00 AM,07:20:00,420,445
"        50 - Route 50",bearid - sanout,02/16/2022 12:00 AM,07:20:00,420,282
"        50 - Route 50",bearid - sanout,02/17/2022 12:00 AM,07:20:00,420,342
"        50 - Route 50",bearid - sanout,02/26/2022 12:00 AM,07:20:00,420,455
"        50 - Route 50",bearid - sanout,03/09/2022 12:00 AM,07:20:00,420,392
"        50 - Route 50",bearid - sanout,03/14/2022 12:00 AM,07:20:00,420,317
